Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Fname,Customer Id,Customer Lname,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,Order Item Discount,Order Item Discount Rate,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Product Name,Product Price,Shipping Mode,Order Date,Year,Month,Day,DayOfWeek,Hour,Shipping Pressure Index,Order Complexity Score,Discount Risk Score,High Value Order Flag,Express Shipment Flag,International Shipment Flag,Geographical Distance,Regional Congestion Index,Route Congestion Index,Customer Reliability Score,Historical Shipping Efficiency Gap,Risk_Probability,Risk_Level,Risk_Priority_Index,Revenue_at_Risk,SLA_Risk_Index,Intervention_Score
DEBIT,4,4,39.58,113.09,Shipping on time,0,18,Men's Footwear,Caguas,Puerto Rico,Henry,12071,Smith,Home Office,PR,8365 Thunder Way,725,4,Apparel,18.24908447,-66.3706131,Europe,Wels,Austria,12071,16.9,0.13,129.99,0.35,1,129.99,113.09,39.58,Western Europe,Alta Austria,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class,2025-11-06 21:07:33.135975360,2025,11,6,3,12,3.6363636363636362,0.15158590476190476,0.13,0,0,1,6912.250751242036,0.5575533728387044,0.5852713178294574,0.5472564747919194,-0.007148806218767351,0.41020303499373784,Medium,6.218099819560503,53.32229251883599,8.204060699874757,5.68657747895436
PAYMENT,2,4,12.39,247.82,Advance shipping,0,65,Consumer Electronics,Caguas,Puerto Rico,Jordan,14574,Porter,Consumer,PR,75 Sunny Grounds,725,10,Technology,18.29908943,-66.03705597,Europe,Elx,España,14574,5.06,0.02,252.88,0.05,1,252.88,247.82,12.39,Southern Europe,Valenciana,PENDING_PAYMENT,Industrial consumer electronics,252.88,Standard Class,2025-12-05 23:54:53.681516520,2025,12,5,4,12,3.6363636363636362,0.18751390476190474,0.02,0,0,1,7965.0288978598155,0.5446658851113716,0.5742725880551302,0.5472564747919194,-0.04512600117210393,0.3875461676723093,Medium,7.267029517574658,98.00267488097357,7.750923353446186,8.786972299888278
PAYMENT,4,2,131.03,272.97,Late delivery,1,9,Cardio Equipment,Algonquin,EE. UU.,Karen,12288,Smith,Consumer,IL,1726 Velvet Thicket,60102,3,Footwear,42.17575073,-88.32157135,LATAM,Palo Negro,Venezuela,12288,27.0,0.09,99.99,0.48,3,299.97,272.97,131.03,South America,Aragua,PENDING_PAYMENT,Nike Men's Free 5.0+ Running Shoe,99.99,Second Class,2025-11-19 00:46:23.669218576,2025,11,19,2,12,0.6451612903225806,0.23707771428571428,0.27,0,0,1,6988.201635278108,0.5434159972057283,0.5510204081632653,0.5472564747919194,1.999259807549963,0.6833833288081395,Medium,16.20149575747964,204.99449714257761,41.00299972848837,18.780268131546514
DEBIT,3,4,0.0,116.37,Advance shipping,0,29,Shop By Sport,Caguas,Puerto Rico,Laura,12319,Woodward,Consumer,PR,6231 Fallen Range,725,5,Golf,18.22246552,-66.3706131,LATAM,Villahermosa,México,12319,3.6,0.03,39.99,0.0,3,119.97,116.37,0.0,Central America,Tabasco,COMPLETE,Under Armour Girls' Toddler Spine Surge Runni,39.99,Standard Class,2025-11-20 15:58:59.055385056,2025,11,20,3,12,1.2903225806451613,0.36714361904761905,0.09,0,0,1,2216.0255222325018,0.5460255656773435,0.5473360655737705,0.5472564747919194,0.00012172113687541841,0.1961021786172913,Low,7.199766356067494,23.526378368716436,3.922043572345826,4.291489244549984
PAYMENT,2,2,10.89,37.56,Shipping on time,0,75,Video Games,Caguas,Puerto Rico,Jolene,20129,Lee,Consumer,PR,6517 Hazy Wagon Walk,725,9,Discs Shop,18.20198441,-66.0370636,Pacific Asia,Manila,Filipinas,20129,2.19,0.06,39.75,0.29,1,39.75,37.56,10.89,Southeast Asia,Capital Nacional,PENDING_PAYMENT,Fighting video games,39.75,Second Class,2025-12-28 11:03:00.241305576,2025,12,28,6,12,1.8181818181818181,0.1314445714285714,0.06,0,0,1,16849.144993820722,0.5534976682211858,0.5533333333333333,0.5472564747919194,1.9551192145862553,0.73691001168484,High,9.686282066733735,29.292172964472392,44.214600701090404,5.632043204561838
TRANSFER,4,4,11.76,41.98,Shipping on time,0,46,Indoor/Outdoor Games,Flushing,EE. UU.,Gloria,12186,Mcknight,Consumer,NY,9780 Misty Pike,11355,7,Fan Shop,40.76358032,-73.83003998,LATAM,Santo Domingo,República Dominicana,12186,8.0,0.16,49.98,0.28,1,49.98,41.98,11.76,Caribbean,Santo Domingo,PROCESSING,O'Brien Men's Neoprene Life Vest,49.98,Standard Class,2025-11-13 04:14:20.403948632,2025,11,13,3,12,3.6363636363636362,0.13262323809523807,0.16,0,0,1,2232.6112801371855,0.5293456543456544,0.5909090909090909,0.5472564747919194,-0.03653250773993808,0.3582110450225342,Medium,4.75071087123676,17.903388030226257,7.164220900450684,2.9744876303082792
TRANSFER,2,1,105.7,245.81,Shipping canceled,0,73,Sporting Goods,Compton,EE. UU.,Cassady,16721,Banks,Corporate,CA,9741 Dewy Bluff Maze,90221,2,Fitness,33.94784164,-118.2462921,Pacific Asia,Manila,Filipinas,16721,81.94,0.25,327.75,0.43,1,327.75,245.81,105.7,Southeast Asia,Capital Nacional,CANCELED,Smart watch,327.75,First Class,2025-12-14 16:17:23.716416088,2025,12,14,6,12,0.9090909090909091,0.18697790476190473,0.25,0,1,1,12960.316094792475,0.5534976682211858,0.548,0.5472564747919194,1.0,0.7874931548511791,High,14.724382010841566,258.10088150247395,62.999452388094326,21.375805694485063
PAYMENT,6,4,37.4,86.97,Late delivery,1,46,Indoor/Outdoor Games,Bronx,EE. UU.,Brenda,12177,Carter,Consumer,NY,4616 Red Anchor Gardens,10456,7,Fan Shop,40.90388107,-73.85424042,LATAM,Bom Jesus da Lapa,Brasil,12177,12.99,0.13,49.98,0.43,2,99.96,86.97,37.4,South America,Bahía,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.98,Standard Class,2025-11-12 16:53:01.245083592,2025,11,12,2,12,1.9047619047619047,0.16604914285714284,0.26,0,0,1,6378.251807119164,0.5434159972057283,0.5032679738562091,0.5472564747919194,-0.013154858066005077,0.22585701069564382,Low,3.7503363034288197,22.576666789136553,4.517140213912876,2.854734528719721
DEBIT,2,4,8.02,80.18,Advance shipping,0,72,Pet Supplies,Caguas,Puerto Rico,Audrey,19174,Spears,Consumer,PR,8478 Foggy Log Nook,725,11,Pet Shop,18.23078537,-66.0370636,Pacific Asia,Palembang,Indonesia,19174,4.22,0.05,84.4,0.1,1,84.4,80.18,8.02,Southeast Asia,Sumatra Meridional,ON_HOLD,Adult dog supplies,84.4,Standard Class,2025-12-24 14:21:48.474501152,2025,12,24,2,12,3.6363636363636362,0.14280990476190475,0.05,0,0,1,16845.975248544637,0.5534976682211858,0.5683794466403163,0.5472564747919194,-0.007599463567277604,0.4075102990257241,Medium,5.819650699335899,34.39386923777112,8.150205980514482,4.391492434000627
DEBIT,2,4,57.72,242.5,Advance shipping,0,24,Women's Apparel,Caguas,Puerto Rico,Mary,12199,Smith,Consumer,PR,6159 Middle Vale,725,5,Golf,18.29269028,-66.37062836,LATAM,Tegucigalpa,Honduras,12199,7.5,0.03,50.0,0.24,5,250.0,242.5,57.72,Central America,Francisco Morazán,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class,2025-11-13 21:19:13.839506304,2025,11,13,3,12,0.7843137254901962,0.2718095238095238,0.15,0,0,1,2218.112061367652,0.5460255656773435,0.5341074020319303,0.5472564747919194,0.00012172113687541841,0.3330778801521792,Medium,9.053373999564947,83.2694700380448,6.661557603043584,8.617517802108667
TRANSFER,6,2,25.49,293.04,Late delivery,1,69,Health and Beauty,Caguas,Puerto Rico,Chloe,15863,Battle,Corporate,PR,3884 Old Inlet,725,12,Health and Beauty,18.28836823,-66.0370636,Pacific Asia,Chittagong,Bangladés,15863,0.0,0.0,293.04,0.09,1,293.04,293.04,25.49,South Asia,Chittagong,PROCESSING,First aid kit,293.04,Second Class,2025-12-11 05:01:03.218072432,2025,12,11,3,12,1.8181818181818181,0.19957257142857143,0.0,0,0,1,14151.89465335682,0.5609069585613761,0.6136363636363636,0.5472564747919194,2.040926640926641,0.6463927936496294,Medium,12.90022719815545,189.41894425108742,38.78356761897776,16.525227534327424
DEBIT,2,4,47.88,383.03,Advance shipping,0,66,Crafts,Chicago,EE. UU.,Jenette,14739,Valencia,Consumer,IL,8368 Wishing Mountain,60615,4,Apparel,41.79980087,-87.58843994,Europe,Bologna,Italia,14739,78.45,0.17,461.48,0.13,1,461.48,383.03,47.88,Southern Europe,Emilia-Romaña,COMPLETE,Porcelain crafts,461.48,Standard Class,2025-12-06 15:55:43.777351840,2025,12,6,5,12,3.6363636363636362,0.22356990476190475,0.17,0,0,1,8039.783895681155,0.5446658851113716,0.46258503401360546,0.5472564747919194,-0.04512600117210393,0.7827202733375747,High,17.499269696529364,361.20975173982396,15.654405466751493,28.672292983001185
CASH,2,2,2.41,10.96,Shipping on time,0,74,Toys,Caguas,Puerto Rico,Imogene,16854,Kinney,Consumer,PR,9712 Fallen Robin Diversion,725,7,Fan Shop,18.27357674,-66.03705597,Pacific Asia,Melbourne,Australia,16854,0.58,0.05,11.54,0.22,1,11.54,10.96,2.41,Oceania,Victoria,CLOSED,Toys,11.54,Second Class,2025-12-15 05:11:53.187604560,2025,12,15,0,12,1.8181818181818181,0.12435123809523808,0.05,0,0,1,17718.985474437424,0.5377740705433747,0.54986312084474,0.5472564747919194,1.9285714285714286,0.7383855572782757,High,9.181915823919592,8.520969330991301,44.30313343669654,4.1840244894273155
TRANSFER,2,4,8.0,399.98,Advance shipping,0,45,Fishing,Caguas,Puerto Rico,Mary,12099,Bruce,Consumer,PR,3180 Pleasant Bear Heights,725,7,Fan Shop,18.29062271,-66.37057495,Europe,Cuenca,España,12099,0.0,0.0,399.98,0.02,1,399.98,399.98,8.0,Southern Europe,Castilla-La Mancha,PROCESSING,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class,2025-11-08 06:36:34.245449208,2025,11,8,5,12,3.6363636363636362,0.22808990476190477,0.0,0,0,1,7993.663626645612,0.5446658851113716,0.5742725880551302,0.5472564747919194,-0.04512600117210393,0.11536274212190883,Low,2.6313076863658367,46.1427895939211,2.3072548424381765,3.8210904501816008
DEBIT,5,2,62.42,127.39,Late delivery,1,18,Men's Footwear,Atlanta,EE. UU.,Judy,12364,Smith,Consumer,GA,4149 Thunder Goose Wynd,30349,4,Apparel,33.61078262,-84.52398682,LATAM,Guacara,Venezuela,12364,2.6,0.02,129.99,0.49,1,129.99,127.39,62.42,South America,Carabobo,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Second Class,2025-11-23 08:25:37.016807184,2025,11,23,6,12,1.8181818181818181,0.1553992380952381,0.02,0,0,1,5998.105572150736,0.5434159972057283,0.5238095238095238,0.5472564747919194,1.999259807549963,0.8476305659614954,High,13.172114413665184,110.1834972693348,50.85783395768972,11.879855601626161
PAYMENT,5,4,155.75,324.47,Late delivery,1,73,Sporting Goods,Caguas,Puerto Rico,Carly,16647,Peterson,Consumer,PR,7136 Cozy Bear Mountain,725,2,Fitness,18.24911308,-66.0370636,Pacific Asia,Manila,Filipinas,16647,3.28,0.01,327.75,0.48,1,327.75,324.47,155.75,Southeast Asia,Capital Nacional,PENDING_PAYMENT,Smart watch,327.75,Standard Class,2025-12-14 09:06:28.521920248,2025,12,14,6,12,3.6363636363636362,0.20795390476190476,0.01,0,0,1,16843.958125606856,0.5534976682211858,0.5533333333333333,0.5472564747919194,-0.007599463567277604,0.3773336980809041,Medium,7.846801591417366,123.67111954601633,7.546673961618082,10.558987809327926
DEBIT,6,4,183.99,399.98,Late delivery,1,45,Fishing,Ann Arbor,EE. UU.,Judith,12189,Hicks,Consumer,MI,1666 Sunny View,48103,7,Fan Shop,42.26944733,-83.7731247,Pacific Asia,Gold Coast,Australia,12189,0.0,0.0,399.98,0.46,1,399.98,399.98,183.99,Oceania,Queensland,COMPLETE,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class,2025-11-13 09:57:54.680641264,2025,11,13,3,12,3.6363636363636362,0.22808990476190477,0.0,0,0,1,15991.633321846597,0.5377740705433747,0.43478260869565216,0.5472564747919194,0.004347826086956522,0.33662583912901217,Medium,7.678095558733267,134.64360313482229,6.732516782580244,11.149854411582643
TRANSFER,5,4,509.25,1455.0,Shipping canceled,0,64,Computers,Caguas,Puerto Rico,Blythe,14182,Lowe,Home Office,PR,4000 Little Barn Bay,725,10,Technology,18.20617676,-66.03705597,Europe,Valladolid,España,14182,45.0,0.03,1500.0,0.35,1,1500.0,1455.0,509.25,Southern Europe,Castilla y León,SUSPECTED_FRAUD,Dell Laptop,1500.0,Standard Class,2025-12-04 09:52:11.029592616,2025,12,4,3,12,3.6363636363636362,0.5094285714285715,0.03,1,0,1,7971.26632385868,0.5446658851113716,0.5742725880551302,0.5472564747919194,-0.04512600117210393,0.2925981946154156,Low,14.90578802855103,438.89729192312336,5.851963892308312,32.29615272680781
PAYMENT,6,2,53.89,204.92,Late delivery,1,46,Indoor/Outdoor Games,Caguas,Puerto Rico,Mary,12215,Smith,Consumer,PR,3481 Burning Manor,725,7,Fan Shop,18.26018333,-66.37059784,LATAM,Tegucigalpa,Honduras,12215,44.98,0.18,49.98,0.26,5,249.9,204.92,53.89,Central America,Francisco Morazán,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.98,Second Class,2025-11-15 00:18:05.516125816,2025,11,15,5,12,0.3921568627450981,0.26178819047619045,0.8999999999999999,0,0,1,2217.145546087224,0.5460255656773435,0.5341074020319303,0.5472564747919194,1.9480765586507485,0.7340450723329438,High,19.21643312140057,183.43786357600266,44.04270433997663,18.692845063120387
DEBIT,4,4,94.57,290.98,Shipping on time,0,43,Camping & Hiking,Pasadena,EE. UU.,David,12304,Tran,Consumer,MD,2578 Amber Barn Turnabout,21122,7,Fan Shop,39.12835312,-76.54467773,USCA,Clinton,Estados Unidos,12304,9.0,0.03,299.98,0.33,1,299.98,290.98,94.57,East of USA,Maryland,COMPLETE,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class,2025-11-19 21:50:02.280105032,2025,11,19,2,12,3.6363636363636362,0.1990232380952381,0.03,0,0,1,164.08990569105083,0.5572357477695449,0.5844504021447721,0.5472564747919194,0.050050556117290194,0.42577222301507067,Medium,8.473856651546722,127.7231514600609,8.515444460301413,11.052931748222342
TRANSFER,6,4,21.44,126.09,Late delivery,1,32,Golf Apparel,Caguas,Puerto Rico,Mary,12039,Wilson,Consumer,PR,9440 Silent Heath,725,6,Outdoors,18.26851273,-66.37057495,Europe,Mulhouse,Francia,12039,3.9,0.03,129.99,0.17,1,129.99,126.09,21.44,Western Europe,Alsacia-Champaña-Ardenas-Lorena,PENDING,TaylorMade Women's RBZ SL Rescue,129.99,Standard Class,2025-11-04 22:49:51.949833256,2025,11,4,1,12,3.6363636363636362,0.6416678095238095,0.03,0,0,1,6910.712494138759,0.5575533728387044,0.5450137044064938,0.5472564747919194,-0.007148806218767351,0.27773994840079946,Low,17.82167843075969,36.10341589261993,5.554798968015989,9.294876325861072
DEBIT,5,4,19.54,42.48,Late delivery,1,46,Indoor/Outdoor Games,Caguas,Puerto Rico,Mary,12411,Perez,Consumer,PR,125 Easy Lake Close,725,7,Fan Shop,18.20213127,-66.37062836,LATAM,Carrefour,Haití,12411,7.5,0.15,49.98,0.46,1,49.98,42.48,19.54,Caribbean,Ouest,COMPLETE,O'Brien Men's Neoprene Life Vest,49.98,Standard Class,2025-11-25 19:37:47.674137760,2025,11,25,1,12,3.6363636363636362,0.13275657142857142,0.15,0,0,1,1256.8999745308863,0.5293456543456544,0.5434782608695652,0.5472564747919194,-0.03653250773993808,0.343510556053056,Medium,4.560328367112581,17.16865759153174,6.8702111210611205,2.854250802336937
PAYMENT,2,4,206.0,429.18,Advance shipping,0,66,Crafts,Los Angeles,EE. UU.,Anastasia,18474,Mclaughlin,Consumer,CA,18 Amber Orchard,90027,4,Apparel,34.15971375,-118.4632416,Pacific Asia,Xiamen,China,18474,32.3,0.07,461.48,0.48,1,461.48,429.18,206.0,Eastern Asia,Fujian,PENDING_PAYMENT,Porcelain crafts,461.48,Standard Class,2025-12-21 18:25:32.310351320,2025,12,21,6,12,3.6363636363636362,0.2358765714285714,0.07,0,0,1,11095.345732208762,0.5390693590869183,0.5074424898511503,0.5472564747919194,-0.03236894872529361,0.2946171175708716,Low,6.949327557678552,135.95990741660583,5.892342351417432,10.937325468067769
DEBIT,5,4,76.63,218.95,Late delivery,1,71,Music,Lancaster,EE. UU.,Jacqueline,16247,Lyons,Consumer,CA,3332 High Wharf,93536,9,Discs Shop,34.69664383,-118.1911469,Pacific Asia,Singapur,Singapur,16247,41.7,0.16,260.65,0.35,1,260.65,218.95,76.63,Southeast Asia,Singapur,ON_HOLD,Rock music,260.65,Standard Class,2025-12-12 18:17:10.713834632,2025,12,12,4,12,3.6363636363636362,0.17981523809523808,0.16,0,0,1,12916.760299417943,0.5534976682211858,0.4576271186440678,0.5472564747919194,-0.007599463567277604,0.2643031416883503,Low,4.752573235201015,68.89061388106849,5.286062833767006,6.0344661269445155
DEBIT,5,2,-16.25,324.96,Late delivery,1,63,Children's Clothing,Campbell,EE. UU.,Margaret,13817,Ross,Corporate,CA,7418 Tawny Rise Pathway,95008,4,Apparel,38.31266785,-120.2777634,Europe,Brandenburgo,Alemania,13817,32.14,0.09,357.1,-0.05,1,357.1,324.96,-16.25,Western Europe,Brandenburgo,COMPLETE,Children's heaters,357.1,Second Class,2025-12-02 22:26:42.029714488,2025,12,2,1,12,1.8181818181818181,0.20808457142857142,0.09,0,0,1,8852.290839416999,0.5575533728387044,0.5567928730512249,0.5472564747919194,2.0672708962739175,0.8341441466837648,High,17.35725272723426,297.8728747807724,50.048648801025884,24.815273577740047
CASH,5,2,23.41,207.19,Late delivery,1,76,Women's Clothing,Caguas,Puerto Rico,Renee,17377,Hubbard,Consumer,PR,5032 Sunny Barn Quay,725,4,Apparel,18.24076653,-66.0370636,Pacific Asia,Singapur,Singapur,17377,8.63,0.04,215.82,0.11,1,215.82,207.19,23.41,Southeast Asia,Singapur,CLOSED,Summer dresses,215.82,Second Class,2025-12-17 07:57:26.521676504,2025,12,17,2,12,1.8181818181818181,0.17667923809523808,0.04,0,0,1,16844.876738620536,0.5534976682211858,0.5177304964539007,0.5472564747919194,1.9551192145862553,0.725620547821473,High,12.820208553534712,156.6034266308303,43.53723286928839,14.524289019263705
TRANSFER,4,4,160.82,443.02,Shipping on time,0,66,Crafts,Caguas,Puerto Rico,Martina,18351,Alexander,Consumer,PR,4321 Fallen Loop,725,4,Apparel,18.27314949,-66.03705597,Pacific Asia,Coffs Harbour,Australia,18351,18.46,0.04,461.48,0.36,1,461.48,443.02,160.82,Oceania,Nueva Gales del Sur,PROCESSING,Porcelain crafts,461.48,Standard Class,2025-12-21 06:29:16.784364992,2025,12,21,6,12,3.6363636363636362,0.23956723809523808,0.04,0,0,1,17718.96714299126,0.5377740705433747,0.54986312084474,0.5472564747919194,0.004347826086956522,0.28932776493099,Low,6.931345354878555,133.51897696035326,5.7865552986198,10.783676759572618
CASH,4,2,80.31,276.92,Late delivery,1,69,Health and Beauty,Caguas,Puerto Rico,Alea,18786,Davenport,Corporate,PR,9332 Silent Towers,725,12,Health and Beauty,18.27853394,-66.03704834,Pacific Asia,Lahore,Pakistán,18786,16.12,0.06,293.04,0.29,1,293.04,276.92,80.31,South Asia,Punyab,CLOSED,First aid kit,293.04,Second Class,2025-12-23 00:42:23.400658104,2025,12,23,1,12,1.8181818181818181,0.19527390476190476,0.06,0,0,1,14152.66348967138,0.5609069585613761,0.5495867768595041,0.5472564747919194,2.040926640926641,0.7384883015127928,High,14.420749425738991,216.4066118753088,44.30929809076757,18.752696482814123
DEBIT,2,4,-23.46,124.79,Advance shipping,0,18,Men's Footwear,Aurora,EE. UU.,Mary,12068,Smith,Consumer,CO,4388 Shady Timber Valley,80012,4,Apparel,39.63720322,-104.8287659,Pacific Asia,Ube,Japón,12068,5.2,0.04,129.99,-0.19,1,129.99,124.79,-23.46,Eastern Asia,Yamaguchi,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class,2025-11-06 16:57:09.171606152,2025,11,6,3,12,3.6363636363636362,0.15470590476190477,0.04,0,0,1,11169.387124124332,0.5390693590869183,0.3333333333333333,0.5472564747919194,-0.03236894872529361,0.21326529777998787,Low,3.2993400847370062,27.722356058420626,4.265305955599757,2.9830773974000397
DEBIT,2,4,181.88,1455.0,Advance shipping,0,64,Computers,Caguas,Puerto Rico,Selma,18044,Long,Consumer,PR,3412 Merry Quail Inlet,725,10,Technology,18.25087357,-66.0370636,Pacific Asia,Bekasi,Indonesia,18044,45.0,0.03,1500.0,0.13,1,1500.0,1455.0,181.88,Southeast Asia,Java Occidental,ON_HOLD,Dell Laptop,1500.0,Standard Class,2025-12-20 00:41:32.666659280,2025,12,20,5,12,3.6363636363636362,0.5094285714285715,0.03,1,0,1,16843.7643671779,0.5534976682211858,0.5683794466403163,0.5472564747919194,-0.007599463567277604,0.4108398262010103,Medium,20.929354574754324,616.2597393015154,8.216796524020205,45.34732618799266
TRANSFER,2,2,9.94,88.0,Shipping on time,0,24,Women's Apparel,Caguas,Puerto Rico,Samantha,12394,Sims,Home Office,PR,8170 Dusty Oak Townline,725,5,Golf,18.22637749,-66.37062836,LATAM,Arraiján,Panamá,12394,12.0,0.12,50.0,0.11,2,100.0,88.0,9.94,Central America,Panamá,PROCESSING,Nike Men's Dri-FIT Victory Golf Polo,50.0,Second Class,2025-11-24 23:20:44.219413016,2025,11,24,0,12,0.9523809523809523,0.1663238095238095,0.24,0,0,1,2216.139644098136,0.5460255656773435,0.5094339622641509,0.5472564747919194,1.9480765586507485,0.6031521395072946,Medium,10.031856156528946,60.315213950729465,36.18912837043767,7.631655299655346
TRANSFER,2,1,62.87,186.0,Late delivery,1,24,Women's Apparel,East Lansing,EE. UU.,Phillip,12126,Smith,Home Office,MI,5480 Honey Stead,48823,5,Golf,42.74964523,-84.4508667,LATAM,Buenos Aires,Argentina,12126,14.0,0.07,50.0,0.34,4,200.0,186.0,62.87,South America,Buenos Aires,PROCESSING,Nike Men's Dri-FIT Victory Golf Polo,50.0,First Class,2025-11-10 00:38:02.072701888,2025,11,10,0,12,0.24390243902439027,0.37142857142857144,0.28,0,1,1,6890.2226119251545,0.5434159972057283,0.45,0.5472564747919194,1.0,0.7645057594690869,High,28.3959282088518,152.9011518938174,61.160460757526955,20.532440397169765
TRANSFER,2,1,147.42,406.1,Late delivery,1,66,Crafts,Hilliard,EE. UU.,Ulla,14725,Soto,Consumer,OH,9235 Red Crossing,43026,4,Apparel,40.03102875,-83.13726807,Europe,Torrevieja,España,14725,55.38,0.12,461.48,0.36,1,461.48,406.1,147.42,Southern Europe,Valenciana,PROCESSING,Porcelain crafts,461.48,First Class,2025-12-06 14:34:12.254068840,2025,12,6,5,12,0.9090909090909091,0.22972190476190474,0.12,0,1,1,7862.130913082473,0.5446658851113716,0.6575342465753424,0.5472564747919194,1.0,0.5854089371380798,Medium,13.448125610400187,270.1545163104811,46.832714971046386,21.58852122278894
PAYMENT,2,2,75.44,163.99,Shipping on time,0,48,Water Sports,Caguas,Puerto Rico,Eric,12250,Conner,Consumer,PR,3176 Rocky Freeway,725,7,Fan Shop,18.23608208,-66.37060547,Europe,Gubkin,Rusia,12250,36.0,0.18,199.99,0.46,1,199.99,163.99,75.44,Eastern Europe,Bélgorod,PENDING_PAYMENT,Pelican Sunstream 100 Kayak,199.99,Second Class,2025-11-16 23:51:28.831030696,2025,11,16,6,12,1.8181818181818181,0.16515923809523808,0.18,0,0,1,8906.386172328852,0.5548796614652208,0.5552486187845304,0.5472564747919194,1.8987854251012146,0.7405570138222635,High,12.230983216896973,148.10399719431447,44.433420829335816,13.778633118417657
TRANSFER,3,4,85.7,342.82,Advance shipping,0,63,Children's Clothing,Tucson,EE. UU.,Indigo,17975,Flowers,Corporate,AZ,6030 Emerald Key,85713,4,Apparel,32.19657517,-111.0930252,Pacific Asia,Luoyang,China,17975,14.28,0.04,357.1,0.25,1,357.1,342.82,85.7,Eastern Asia,Henan,PROCESSING,Children's heaters,357.1,Standard Class,2025-12-19 17:59:44.444764504,2025,12,19,4,12,3.6363636363636362,0.2128472380952381,0.04,0,0,1,11647.138550787233,0.5390693590869183,0.27380952380952384,0.5472564747919194,-0.03236894872529361,0.21173724536702895,Low,4.506768787826585,75.61137032056604,4.234744907340579,6.339389734364596
